id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,not_compliant,status,inactive_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none
18855183,21027886,5200,5200,5200, 36 months,8.39,163.89,A,A5,Corporate Events Director,< 1 year,RENT,46000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18855183,,debt_consolidation,Debt consolidation,462xx,IN,28.15,0.0,20040801T000000,3.0,,,19.0,0.0,79,0.3,28.0,f,0.0,0.0,5306.39,5306.39,5200.0,106.39,0.0,0.0,0.0,20140901T000000,4978.61,,20150201T000000,0.0,,1,0,Fully Paid,1,1,6,1.0,1.0,1.0,1.0,1,4.27539,20170601T000000,1,1,1
16511968,18644449,1800,1800,1800, 36 months,12.49,60.21,B,B5,General Manager,5 years,RENT,130000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16511968,,debt_consolidation,Debt consolidation,925xx,CA,3.96,0.0,20000801T000000,0.0,44.0,39.0,13.0,1.0,3137,22.6,50.0,w,0.0,0.0,1905.84,1905.84,1800.0,105.84,0.0,0.0,0.0,20141201T000000,1604.79,,20150201T000000,0.0,44.0,1,0,Fully Paid,1,6,5,1.0,1.0,0.0,1.0,0,0.5557850000000001,20170601T000000,0,0,0
15329433,17401886,16000,16000,16000, 36 months,14.99,554.57,C,C5,Senior Developer,10+ years,MORTGAGE,90000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15329433,,credit_card,Credit card refinancing,074xx,NJ,18.52,3.0,19931201T000000,2.0,16.0,,18.0,0.0,22318,79.7,33.0,w,0.0,0.0,16586.3,16586.2,16000.0,586.25,0.0,0.0,0.0,20140901T000000,15477.1,,20150201T000000,0.0,20.0,1,0,Fully Paid,1,11,4,1.0,0.0,1.0,1.0,0,7.39427,20170601T000000,0,1,0
16982625,19115157,30000,30000,30000, 60 months,14.99,713.55,C,C5,Community Banking Risk Support Specialis,10+ years,MORTGAGE,65000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16982625,,debt_consolidation,Debt consolidation,909xx,CA,17.43,0.0,19990601T000000,0.0,,,8.0,0.0,30127,73.5,15.0,w,0.0,0.0,31830.9,31830.9,30000.0,1830.9,0.0,0.0,0.0,20141201T000000,28976.7,,20141101T000000,0.0,,1,0,Fully Paid,1,11,4,1.0,1.0,1.0,1.0,0,13.1732,20190601T000000,1,1,1
18645521,20818129,7200,7200,7200, 36 months,7.69,224.6,A,A4, Defense Military Pay Director,10+ years,MORTGAGE,104335.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18645521,,medical,Medical expenses,923xx,CA,10.16,0.0,19930501T000000,2.0,,,9.0,0.0,9611,20.0,27.0,w,0.0,0.0,7541.59,7541.59,7200.0,341.59,0.0,0.0,0.0,20150201T000000,5969.39,,20150201T000000,0.0,,1,0,Fully Paid,1,11,6,0.8,1.0,1.0,1.0,0,2.5832200000000003,20170601T000000,1,1,1
18655174,20827885,8000,8000,8000, 36 months,7.69,249.55,A,A4,Vice President,10+ years,RENT,40000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18655174,,debt_consolidation,Debt consolidation,915xx,CA,13.2,0.0,20020101T000000,0.0,,,9.0,0.0,10255,24.9,12.0,w,0.0,0.0,8367.07,8367.07,8000.0,367.07,0.0,0.0,0.0,20150101T000000,6869.77,,20150101T000000,0.0,,1,0,Fully Paid,1,11,6,0.8,1.0,1.0,1.0,0,7.4865,20170601T000000,1,1,1
18545999,20708599,18000,18000,18000, 60 months,13.35,412.79,C,C2,Teacher,10+ years,OWN,43000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18545999,,debt_consolidation,Debt consolidation,363xx,AL,26.26,0.0,19931001T000000,0.0,,,6.0,0.0,10600,51.0,19.0,w,0.0,0.0,18786.7,18786.7,18000.0,786.71,0.0,0.0,0.0,20141001T000000,17548.3,,20150101T000000,0.0,,1,0,Fully Paid,1,11,4,0.4,1.0,1.0,1.0,0,11.5197,20190601T000000,1,1,1
17853644,19986195,7475,7475,7475, 36 months,16.99,266.47,D,D3,,,RENT,23520.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17853644,,credit_card,Credit card refinancing,483xx,MI,23.57,0.0,20070301T000000,0.0,,,8.0,0.0,4476,57.2,12.0,w,0.0,0.0,7785.65,7785.65,7475.0,310.65,0.0,0.0,0.0,20140901T000000,7252.71,,20140901T000000,0.0,,1,0,Fully Paid,1,0,3,0.6,1.0,1.0,1.0,1,13.5954,20170601T000000,1,1,1
18626069,10890021,24000,24000,24000, 36 months,8.39,756.4,A,A5,Assistant Pastor,8 years,MORTGAGE,73000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18626069,,debt_consolidation,Debt consolidation,109xx,NY,18.07,0.0,20021201T000000,1.0,,,14.0,0.0,32855,57.7,32.0,w,0.0,0.0,24944.5,24944.5,24000.0,944.49,0.0,0.0,0.0,20141201T000000,21162.5,,20141201T000000,0.0,,1,0,Fully Paid,1,9,6,1.0,1.0,1.0,1.0,0,12.434,20170601T000000,1,1,1
18555890,20718498,24725,24725,24725, 60 months,15.61,596.16,D,D1,,,RENT,53760.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18555890,,debt_consolidation,Debt consolidation,019xx,MA,27.75,3.0,19860801T000000,0.0,12.0,,21.0,0.0,32616,56.3,53.0,w,0.0,0.0,26600.3,26600.3,24725.0,1875.28,0.0,0.0,0.0,20141201T000000,23619.5,,20141201T000000,0.0,12.0,1,0,Fully Paid,1,0,3,0.2,0.0,1.0,1.0,1,13.3071,20190601T000000,0,1,0
18645471,20818090,17325,17325,17325, 60 months,25.99,518.62,G,G4,Flight Attendant,10+ years,RENT,58000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18645471,,debt_consolidation,Debt consolidation,850xx,AZ,12.58,0.0,19980201T000000,1.0,,,11.0,0.0,12989,83.8,23.0,f,0.0,0.0,19169.4,19169.4,17325.0,1844.42,0.0,0.0,0.0,20141101T000000,17094.9,,20141101T000000,0.0,,1,0,Fully Paid,1,11,0,0.8,1.0,1.0,1.0,0,10.7301,20190601T000000,1,1,1
16802524,18915075,6000,6000,6000, 36 months,7.69,187.17,A,A4,Electrician,10+ years,OWN,40000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16802524,,credit_card,Credit card refinancing,600xx,IL,11.04,0.0,19980501T000000,0.0,,,5.0,0.0,9080,72.1,23.0,w,0.0,0.0,6112.49,6112.49,6000.0,112.49,0.0,0.0,0.0,20140901T000000,5738.15,,20140901T000000,0.0,,1,0,Fully Paid,1,11,6,0.8,1.0,1.0,1.0,0,5.6151,20170601T000000,1,1,1
18855076,21027801,8000,8000,8000, 36 months,7.69,249.55,A,A4,Office Administration,10+ years,MORTGAGE,40000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18855076,,debt_consolidation,Debt consolidation,165xx,PA,14.13,0.0,20000201T000000,2.0,,,35.0,0.0,12810,11.1,63.0,w,0.0,0.0,8051.27,8051.27,8000.0,51.27,0.0,0.0,0.0,20140701T000000,8051.27,,20150201T000000,0.0,,1,0,Fully Paid,1,11,6,0.8,1.0,1.0,1.0,0,7.4865,20170601T000000,1,1,1
18725095,20897819,7000,7000,7000, 36 months,12.99,235.83,C,C1,Manager,7 years,MORTGAGE,100000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18725095,,debt_consolidation,Debt consolidation,975xx,OR,18.47,1.0,20020701T000000,0.0,15.0,,15.0,0.0,13169,55.3,30.0,w,0.0,0.0,7361.36,7361.36,7000.0,361.36,0.0,0.0,0.0,20141101T000000,6418.04,,20141101T000000,0.0,15.0,1,0,Fully Paid,1,8,4,0.2,0.0,1.0,1.0,0,2.82996,20170601T000000,0,1,0
18795121,20967825,12400,12400,12400, 60 months,14.99,294.94,C,C5,Budget & Contract Analyst,< 1 year,RENT,55600.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18795121,,credit_card,Credit card refinancing,117xx,NY,22.84,0.0,20051001T000000,1.0,49.0,,19.0,0.0,14058,61.9,23.0,f,0.0,0.0,13589.0,13589.0,12400.0,1188.95,0.0,0.0,0.0,20150201T000000,11524.4,,20150201T000000,0.0,,1,0,Fully Paid,1,1,4,1.0,1.0,1.0,1.0,1,6.36561,20190601T000000,0,1,1
18835133,21007839,12000,12000,12000, 36 months,11.67,396.69,B,B4,Contracting Specialist,2 years,RENT,65000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18835133,,debt_consolidation,Debt consolidation,851xx,AZ,10.71,0.0,19831201T000000,0.0,,68.0,10.0,1.0,8379,40.5,33.0,w,0.0,0.0,12784.7,12784.7,12000.0,784.67,0.0,0.0,0.0,20150101T000000,10404.5,,20150101T000000,0.0,,1,0,Fully Paid,1,3,5,0.8,1.0,0.0,1.0,0,7.323510000000001,20170601T000000,1,0,1
18795106,20967816,7000,7000,7000, 36 months,11.67,231.4,B,B4,Lab Technician and Adjunct Faculty,10+ years,MORTGAGE,40000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18795106,,debt_consolidation,Debt consolidation,544xx,WI,18.42,0.0,19871201T000000,0.0,45.0,,12.0,0.0,17827,60.0,35.0,w,0.0,0.0,7068.08,7068.08,7000.0,68.08,0.0,0.0,0.0,20140701T000000,7068.08,,20140801T000000,0.0,,1,0,Fully Paid,1,11,5,0.8,1.0,1.0,1.0,0,6.942,20170601T000000,0,1,1
18685057,20857783,21075,21075,21075, 60 months,20.2,560.71,E,E3,Porgram Manager,10+ years,MORTGAGE,66000.0,Source Verified,20140601T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18685057,,debt_consolidation,Debt consolidation,186xx,PA,9.0,1.0,19960201T000000,1.0,2.0,,14.0,0.0,5248,67.3,32.0,w,0.0,0.0,1121.42,1121.42,415.36,706.06,0.0,0.0,0.0,20140801T000000,560.71,,20150101T000000,0.0,2.0,1,0,Charged Off,1,11,2,0.6,0.0,1.0,1.0,0,10.1947,20190601T000000,0,1,0
18645169,20817883,7000,7000,7000, 36 months,10.99,229.14,B,B3,Office Administrator,3 years,OWN,38000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18645169,,debt_consolidation,Debt consolidation,936xx,CA,5.65,0.0,19850101T000000,0.0,,,5.0,0.0,4253,26.1,8.0,f,0.0,0.0,7126.71,7126.71,7000.0,126.71,0.0,0.0,0.0,20140801T000000,6897.57,,20140801T000000,0.0,,1,0,Fully Paid,1,4,5,0.6,1.0,1.0,1.0,0,7.236000000000001,20170601T000000,1,1,1
16191059,18293563,3975,3975,3975, 36 months,16.99,141.7,D,D3,COTS,2 years,RENT,60320.0,Not Verified,20140601T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16191059,,debt_consolidation,Debt consolidation,066xx,CT,17.67,0.0,20020101T000000,2.0,,,7.0,0.0,152,10.0,9.0,f,0.0,0.0,283.4,283.4,172.05,111.35,0.0,0.0,0.0,20140801T000000,141.7,,20150101T000000,0.0,83.0,1,0,Charged Off,1,3,3,0.6,1.0,1.0,1.0,0,2.81897,20170601T000000,1,1,0
16421557,14309149,3150,3150,3150, 36 months,20.2,117.39,E,E3,Sr. Designer,7 years,MORTGAGE,84576.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16421557,,other,Other,483xx,MI,12.53,0.0,19950201T000000,1.0,42.0,,4.0,0.0,16889,79.7,11.0,w,0.0,0.0,3497.78,3497.78,3150.0,347.78,0.0,0.0,0.0,20150101T000000,2793.44,,20150201T000000,0.0,42.0,1,0,Fully Paid,1,8,2,0.6,1.0,1.0,1.0,0,1.6655799999999998,20170601T000000,0,1,0
18485719,20648360,4000,4000,4000, 36 months,11.67,132.23,B,B4,Security Analyst,10+ years,MORTGAGE,90000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18485719,,debt_consolidation,Debt consolidation,606xx,IL,20.47,0.0,20000801T000000,1.0,,,11.0,0.0,23644,99.8,29.0,f,0.0,0.0,4038.9,4038.9,4000.0,38.9,0.0,0.0,0.0,20140701T000000,4038.9,,20150101T000000,0.0,,1,0,Fully Paid,1,11,5,0.8,1.0,1.0,1.0,0,1.76307,20170601T000000,1,1,1
18605710,20768361,28000,28000,28000, 60 months,24.5,813.65,F,F3,Director,7 years,OWN,240000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18605710,,debt_consolidation,Debt consolidation,085xx,NJ,23.61,1.0,19960101T000000,2.0,5.0,,12.0,0.0,462076,87.4,24.0,f,0.0,0.0,32126.1,32126.1,28000.0,4126.1,0.0,0.0,0.0,20150101T000000,27244.2,,20150101T000000,0.0,,1,0,Fully Paid,1,8,1,0.6,0.0,1.0,1.0,0,4.06825,20190601T000000,0,1,1
15691070,17783472,8050,8050,8050, 36 months,22.15,308.06,E,E5,Secretary,3 years,MORTGAGE,24000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15691070,,debt_consolidation,Debt consolidation,293xx,SC,20.33,0.0,19970901T000000,1.0,63.0,,8.0,0.0,12450,83.6,15.0,w,0.0,0.0,8198.59,8198.59,8050.0,148.59,0.0,0.0,0.0,20140701T000000,8198.59,,20140701T000000,0.0,,1,0,Fully Paid,1,4,2,1.0,1.0,1.0,1.0,0,15.403,20170601T000000,0,1,1
18535146,20697832,24375,24375,24375, 60 months,26.06,730.67,G,G5,Custody Officer,3 years,RENT,67000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18535146,,debt_consolidation,Debt consolidation,112xx,NY,4.76,0.0,20070701T000000,0.0,,,5.0,0.0,11508,96.7,5.0,f,0.0,0.0,27483.6,27483.6,24375.0,3108.56,0.0,0.0,0.0,20141201T000000,23830.2,,20141201T000000,0.0,,1,0,Fully Paid,1,4,0,1.0,1.0,1.0,1.0,0,13.0866,20190601T000000,1,1,1
18874795,21047558,31500,31500,31500, 60 months,25.89,941.08,G,G3,Vice President,10+ years,RENT,125000.0,Verified,20140601T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18874795,,debt_consolidation,Debt consolidation,077xx,NJ,20.09,1.0,19940701T000000,1.0,15.0,,18.0,0.0,43418,82.2,34.0,f,0.0,0.0,2823.24,2823.24,801.45,2021.79,0.0,0.0,0.0,20140901T000000,941.08,,20150201T000000,0.0,,1,0,Charged Off,1,11,0,0.6,0.0,1.0,1.0,0,9.03437,20190601T000000,0,1,1
18844922,21017673,22000,22000,21900, 36 months,10.99,720.15,B,B3,,,MORTGAGE,74000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18844922,,debt_consolidation,Debt consolidation,363xx,AL,27.75,0.0,19920301T000000,0.0,32.0,,15.0,0.0,22560,75.7,32.0,f,0.0,0.0,23420.6,23314.2,22000.0,1420.64,0.0,0.0,0.0,20150101T000000,19099.7,,20150201T000000,0.0,,1,0,Fully Paid,1,0,5,0.6,1.0,1.0,1.0,1,11.6781,20170601T000000,0,1,1
18834845,21007598,24500,24500,24500, 60 months,15.61,590.73,D,D1,PAYROLL MANAGER,1 year,RENT,106000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18834845,,debt_consolidation,Debt consolidation,600xx,IL,12.33,0.0,19881201T000000,1.0,,13.0,19.0,1.0,38156,54.3,41.0,f,0.0,0.0,25445.5,25445.5,24500.0,945.45,0.0,0.0,0.0,20140901T000000,24264.0,,20140901T000000,0.0,,1,0,Fully Paid,1,2,3,0.2,1.0,0.0,1.0,0,6.6875100000000005,20190601T000000,1,0,1
18804878,20977643,34000,34000,34000, 60 months,12.99,773.44,C,C1,Naval Officer,10+ years,MORTGAGE,115000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18804878,,credit_card,Credit card refinancing,806xx,CO,23.81,0.0,20020201T000000,0.0,,,8.0,0.0,90660,82.2,29.0,w,0.0,0.0,36075.9,36075.9,34000.0,2075.86,0.0,0.0,0.0,20141201T000000,30208.7,,20141201T000000,0.0,,1,0,Fully Paid,1,11,4,0.2,1.0,1.0,1.0,0,8.07068,20190601T000000,1,1,1
18844876,21017631,20000,20000,20000, 60 months,10.99,434.75,B,B3,Technician Lv. 2,3 years,MORTGAGE,48000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18844876,,debt_consolidation,Debt consolidation,982xx,WA,19.55,0.0,19960601T000000,0.0,36.0,,13.0,0.0,7924,25.1,27.0,f,0.0,0.0,20718.8,20718.8,20000.0,718.76,0.0,0.0,0.0,20141001T000000,19414.5,,20141001T000000,0.0,,1,0,Fully Paid,1,4,5,0.6,1.0,1.0,1.0,0,10.8688,20190601T000000,0,1,1
18506259,20668861,5000,5000,5000, 36 months,20.2,186.33,E,E3,Delivery Driver,1 year,RENT,25000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18506259,,small_business,Business,934xx,CA,16.18,0.0,20040401T000000,2.0,,,4.0,0.0,270,6.6,6.0,w,0.0,0.0,5166.61,5166.61,5000.0,166.61,0.0,0.0,0.0,20140801T000000,4980.28,,20140801T000000,0.0,,1,0,Fully Paid,1,2,2,0.6,1.0,1.0,1.0,0,8.94384,20170601T000000,1,1,1
18644785,20817545,3850,3850,3850, 36 months,16.29,135.91,D,D2,SERVICE COORDINATOR,8 years,MORTGAGE,38000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18644785,,debt_consolidation,Debt consolidation,300xx,GA,10.9,0.0,19980201T000000,0.0,,93.0,3.0,1.0,1819,96.0,7.0,f,0.0,0.0,3902.27,3902.27,3850.0,52.27,0.0,0.0,0.0,20140701T000000,3902.27,,20140701T000000,0.0,,1,0,Fully Paid,1,9,3,0.4,1.0,0.0,1.0,0,4.29189,20170601T000000,1,0,1
18644854,20817613,8200,8200,8200, 36 months,15.61,286.72,D,D1,PIT LOADER,10+ years,RENT,34000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18644854,,debt_consolidation,Debt consolidation,226xx,VA,12.71,0.0,20041201T000000,0.0,33.0,,6.0,0.0,3279,66.9,25.0,w,0.0,0.0,8977.07,8977.07,8200.0,777.07,0.0,0.0,0.0,20150101T000000,7256.75,,20150201T000000,0.0,,1,0,Fully Paid,1,11,3,0.2,1.0,1.0,1.0,0,10.1195,20170601T000000,0,1,1
18644850,20817608,12000,12000,12000, 36 months,10.99,392.81,B,B3,RTM CLERK,3 years,RENT,37600.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18644850,,debt_consolidation,Debt consolidation,183xx,PA,24.51,0.0,20020401T000000,1.0,,,12.0,0.0,6927,30.2,17.0,w,0.0,0.0,12523.4,12523.4,12000.0,523.35,0.0,0.0,0.0,20141101T000000,10952.1,,20141101T000000,0.0,,1,0,Fully Paid,1,4,5,0.6,1.0,1.0,1.0,0,12.5365,20170601T000000,1,1,1
18644849,20817607,8000,8000,8000, 36 months,8.39,252.14,A,A5,supervisor,6 years,RENT,51000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18644849,,credit_card,Credit card refinancing,926xx,CA,12.0,0.0,20051201T000000,0.0,74.0,,7.0,0.0,5779,42.2,16.0,w,0.0,0.0,8163.67,8163.67,8000.0,163.67,0.0,0.0,0.0,20140901T000000,7659.39,,20140901T000000,0.0,74.0,1,0,Fully Paid,1,7,6,1.0,1.0,1.0,1.0,0,5.93271,20170601T000000,0,1,0
18465165,20627879,17875,17875,17875, 60 months,16.99,444.15,D,D3,RN,6 years,RENT,80000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18465165,,credit_card,Credit card refinancing,800xx,CO,16.73,0.0,20021201T000000,1.0,,,7.0,0.0,18658,92.4,18.0,w,0.0,0.0,18870.9,18870.9,17875.0,995.94,0.0,0.0,0.0,20141001T000000,17538.5,,20141001T000000,0.0,,1,0,Fully Paid,1,7,3,0.6,1.0,1.0,1.0,0,6.66225,20190601T000000,1,1,1
17634628,14277200,10000,10000,10000, 36 months,13.35,338.63,C,C2,service cordinator,10+ years,RENT,52000.0,Not Verified,20140601T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17634628,,debt_consolidation,Debt consolidation,060xx,CT,17.08,0.0,19960801T000000,0.0,,,7.0,0.0,13759,74.8,10.0,w,0.0,0.0,1015.89,1015.89,689.76,326.13,0.0,0.0,0.0,20140901T000000,338.63,,20150101T000000,0.0,,1,0,Charged Off,1,11,4,0.4,1.0,1.0,1.0,0,7.814539999999999,20170601T000000,1,1,1
16572420,18684932,35000,35000,35000, 60 months,16.29,856.54,D,D2,Child Protection Specialist,10+ years,MORTGAGE,85000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16572420,,credit_card,Credit card refinancing,613xx,IL,16.5,0.0,19940901T000000,1.0,51.0,,15.0,0.0,43040,80.9,50.0,w,0.0,0.0,37771.7,37771.7,35000.0,2771.66,0.0,0.0,0.0,20141201T000000,33489.0,,20150101T000000,0.0,,1,0,Fully Paid,1,11,3,0.4,1.0,1.0,1.0,0,12.0923,20190601T000000,0,1,1
18874775,21047537,15000,15000,15000, 36 months,10.15,485.07,B,B2,,,RENT,57085.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18874775,,credit_card,Credit card refinancing,454xx,OH,19.93,0.0,20000901T000000,0.0,45.0,,8.0,0.0,16261,68.3,21.0,w,0.0,0.0,15371.5,15371.5,15000.0,371.51,0.0,0.0,0.0,20140901T000000,14401.4,,20140901T000000,0.0,46.0,1,0,Fully Paid,1,0,5,0.4,1.0,1.0,1.0,1,10.1968,20170601T000000,0,1,0
18804764,20977526,35000,35000,34950, 36 months,13.35,1185.2,C,C2,CLINICAL RESEARCHER,2 years,MORTGAGE,107000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18804764,,debt_consolidation,Debt consolidation,296xx,SC,19.91,0.0,20030501T000000,1.0,,,12.0,0.0,40639,71.5,26.0,w,0.0,0.0,35769.9,35718.8,35000.0,769.9,0.0,0.0,0.0,20140801T000000,34584.7,,20140801T000000,0.0,,1,0,Fully Paid,1,3,4,0.4,1.0,1.0,1.0,0,13.292,20170601T000000,1,1,1
18724791,20897551,6000,6000,6000, 36 months,14.49,206.5,C,C4,CREDIT ANALYST,3 years,OWN,70000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18724791,,debt_consolidation,Debt consolidation,070xx,NJ,15.6,0.0,20040701T000000,0.0,24.0,,15.0,0.0,17712,55.2,25.0,w,0.0,0.0,6506.87,6506.87,6000.0,506.87,0.0,0.0,0.0,20150101T000000,5267.87,,20150201T000000,0.0,24.0,1,0,Fully Paid,1,4,4,0.8,1.0,1.0,1.0,0,3.54,20170601T000000,0,1,0
18616061,20778653,3975,3975,3975, 36 months,25.8,159.74,G,G1,Tow motor operator/shipping,3 years,MORTGAGE,60000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18616061,,debt_consolidation,Debt consolidation,245xx,VA,27.32,0.0,20010701T000000,2.0,,,17.0,0.0,8568,95.2,29.0,w,0.0,0.0,4386.0,4386.0,3975.0,411.0,0.0,0.0,0.0,20141101T000000,3747.04,,20150201T000000,0.0,,1,0,Fully Paid,1,4,0,0.2,1.0,1.0,1.0,0,3.1948,20170601T000000,1,1,1
18515443,20678122,15000,15000,15000, 60 months,10.99,326.07,B,B3,plumber,5 years,RENT,115000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18515443,,major_purchase,Major purchase,117xx,NY,4.33,0.0,20031201T000000,0.0,38.0,,12.0,0.0,6814,11.4,20.0,w,0.0,0.0,15273.0,15273.0,15000.0,273.02,0.0,0.0,0.0,20140801T000000,14947.0,,20140901T000000,0.0,,1,0,Fully Paid,1,6,5,0.6,1.0,1.0,1.0,0,3.40247,20190601T000000,0,1,1
18606142,20768762,13925,13925,13925, 60 months,25.89,416.02,G,G3,Service Area Manager,1 year,RENT,43860.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18606142,,small_business,Business,339xx,FL,15.46,0.0,20060301T000000,1.0,,,6.0,0.0,3684,21.9,7.0,f,0.0,0.0,15712.6,15712.6,13925.0,1766.81,20.8,0.0,0.0,20141201T000000,14048.5,,20141201T000000,0.0,,1,0,Fully Paid,1,2,0,0.6,1.0,1.0,1.0,0,11.3822,20190601T000000,1,1,1
18574896,20737580,26000,26000,26000, 60 months,12.99,591.45,C,C1,Field Service Tech,6 years,OWN,60000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18574896,,debt_consolidation,Debt consolidation,211xx,MD,23.3,0.0,19891101T000000,2.0,,,11.0,0.0,2634,20.7,40.0,w,0.0,0.0,26559.5,26559.5,26000.0,559.55,0.0,0.0,0.0,20140801T000000,25968.1,,20140801T000000,0.0,,1,0,Fully Paid,1,7,4,0.2,1.0,1.0,1.0,0,11.829,20190601T000000,1,1,1
